,fileName,filePath,fold,classID
95,101848-9-0-1.png,./spectrograms/fold7/101848-9-0-1.png,7,9
96,101848-9-0-2.png,./spectrograms/fold7/101848-9-0-2.png,7,9
97,101848-9-0-3.png,./spectrograms/fold7/101848-9-0-3.png,7,9
98,101848-9-0-8.png,./spectrograms/fold7/101848-9-0-8.png,7,9
99,101848-9-0-9.png,./spectrograms/fold7/101848-9-0-9.png,7,9
100,102102-3-0-0.png,./spectrograms/fold4/102102-3-0-0.png,4,3
101,102103-3-0-0.png,./spectrograms/fold10/102103-3-0-0.png,10,3
102,102103-3-1-0.png,./spectrograms/fold10/102103-3-1-0.png,10,3
103,102104-3-0-0.png,./spectrograms/fold2/102104-3-0-0.png,2,3
104,102105-3-0-0.png,./spectrograms/fold3/102105-3-0-0.png,3,3
105,102106-3-0-0.png,./spectrograms/fold1/102106-3-0-0.png,1,3
106,102305-6-0-0.png,./spectrograms/fold1/102305-6-0-0.png,1,6
107,102547-3-0-2.png,./spectrograms/fold5/102547-3-0-2.png,5,3
108,102547-3-0-7.png,./spectrograms/fold5/102547-3-0-7.png,5,3
109,102547-3-0-8.png,./spectrograms/fold5/102547-3-0-8.png,5,3
110,102842-3-0-1.png,./spectrograms/fold1/102842-3-0-1.png,1,3
111,102842-3-1-0.png,./spectrograms/fold1/102842-3-1-0.png,1,3
112,102842-3-1-5.png,./spectrograms/fold1/102842-3-1-5.png,1,3
113,102842-3-1-6.png,./spectrograms/fold1/102842-3-1-6.png,1,3
114,102853-8-0-0.png,./spectrograms/fold7/102853-8-0-0.png,7,8
115,102853-8-0-1.png,./spectrograms/fold7/102853-8-0-1.png,7,8
116,102853-8-0-2.png,./spectrograms/fold7/102853-8-0-2.png,7,8
117,102853-8-0-3.png,./spectrograms/fold7/102853-8-0-3.png,7,8
118,102853-8-0-4.png,./spectrograms/fold7/102853-8-0-4.png,7,8
119,102853-8-0-5.png,./spectrograms/fold7/102853-8-0-5.png,7,8
120,102853-8-0-6.png,./spectrograms/fold7/102853-8-0-6.png,7,8
121,102853-8-1-0.png,./spectrograms/fold7/102853-8-1-0.png,7,8
122,102857-5-0-0.png,./spectrograms/fold10/102857-5-0-0.png,10,5
123,102857-5-0-1.png,./spectrograms/fold10/102857-5-0-1.png,10,5
124,102857-5-0-10.png,./spectrograms/fold10/102857-5-0-10.png,10,5
125,102857-5-0-11.png,./spectrograms/fold10/102857-5-0-11.png,10,5
126,102857-5-0-12.png,./spectrograms/fold10/102857-5-0-12.png,10,5
127,102857-5-0-13.png,./spectrograms/fold10/102857-5-0-13.png,10,5
128,102857-5-0-14.png,./spectrograms/fold10/102857-5-0-14.png,10,5
129,102857-5-0-15.png,./spectrograms/fold10/102857-5-0-15.png,10,5
130,102857-5-0-16.png,./spectrograms/fold10/102857-5-0-16.png,10,5
131,102857-5-0-17.png,./spectrograms/fold10/102857-5-0-17.png,10,5
132,102857-5-0-18.png,./spectrograms/fold10/102857-5-0-18.png,10,5
133,102857-5-0-19.png,./spectrograms/fold10/102857-5-0-19.png,10,5
134,102857-5-0-2.png,./spectrograms/fold10/102857-5-0-2.png,10,5
135,102857-5-0-20.png,./spectrograms/fold10/102857-5-0-20.png,10,5
136,102857-5-0-21.png,./spectrograms/fold10/102857-5-0-21.png,10,5
137,102857-5-0-22.png,./spectrograms/fold10/102857-5-0-22.png,10,5
138,102857-5-0-23.png,./spectrograms/fold10/102857-5-0-23.png,10,5
139,102857-5-0-24.png,./spectrograms/fold10/102857-5-0-24.png,10,5
140,102857-5-0-25.png,./spectrograms/fold10/102857-5-0-25.png,10,5
141,102857-5-0-26.png,./spectrograms/fold10/102857-5-0-26.png,10,5
142,102857-5-0-27.png,./spectrograms/fold10/102857-5-0-27.png,10,5
143,102857-5-0-28.png,./spectrograms/fold10/102857-5-0-28.png,10,5
144,102857-5-0-29.png,./spectrograms/fold10/102857-5-0-29.png,10,5
145,102857-5-0-3.png,./spectrograms/fold10/102857-5-0-3.png,10,5
146,102857-5-0-30.png,./spectrograms/fold10/102857-5-0-30.png,10,5
147,102857-5-0-4.png,./spectrograms/fold10/102857-5-0-4.png,10,5
148,102857-5-0-5.png,./spectrograms/fold10/102857-5-0-5.png,10,5
149,102857-5-0-6.png,./spectrograms/fold10/102857-5-0-6.png,10,5
150,102857-5-0-7.png,./spectrograms/fold10/102857-5-0-7.png,10,5
151,102857-5-0-8.png,./spectrograms/fold10/102857-5-0-8.png,10,5
152,102857-5-0-9.png,./spectrograms/fold10/102857-5-0-9.png,10,5
153,102858-5-0-0.png,./spectrograms/fold2/102858-5-0-0.png,2,5
154,102858-5-0-1.png,./spectrograms/fold2/102858-5-0-1.png,2,5
155,102871-8-0-0.png,./spectrograms/fold2/102871-8-0-0.png,2,8
156,102871-8-0-1.png,./spectrograms/fold2/102871-8-0-1.png,2,8
157,102871-8-0-10.png,./spectrograms/fold2/102871-8-0-10.png,2,8
158,102871-8-0-11.png,./spectrograms/fold2/102871-8-0-11.png,2,8
159,102871-8-0-12.png,./spectrograms/fold2/102871-8-0-12.png,2,8
160,102871-8-0-13.png,./spectrograms/fold2/102871-8-0-13.png,2,8
161,102871-8-0-14.png,./spectrograms/fold2/102871-8-0-14.png,2,8
162,102871-8-0-15.png,./spectrograms/fold2/102871-8-0-15.png,2,8
163,102871-8-0-2.png,./spectrograms/fold2/102871-8-0-2.png,2,8
164,102871-8-0-3.png,./spectrograms/fold2/102871-8-0-3.png,2,8
165,102871-8-0-4.png,./spectrograms/fold2/102871-8-0-4.png,2,8
166,102871-8-0-5.png,./spectrograms/fold2/102871-8-0-5.png,2,8
167,102871-8-0-6.png,./spectrograms/fold2/102871-8-0-6.png,2,8
168,102871-8-0-7.png,./spectrograms/fold2/102871-8-0-7.png,2,8
169,102871-8-0-8.png,./spectrograms/fold2/102871-8-0-8.png,2,8
170,102871-8-0-9.png,./spectrograms/fold2/102871-8-0-9.png,2,8
171,103074-7-0-0.png,./spectrograms/fold1/103074-7-0-0.png,1,7
172,103074-7-0-1.png,./spectrograms/fold1/103074-7-0-1.png,1,7
173,103074-7-0-2.png,./spectrograms/fold1/103074-7-0-2.png,1,7
174,103074-7-1-0.png,./spectrograms/fold1/103074-7-1-0.png,1,7
175,103074-7-1-1.png,./spectrograms/fold1/103074-7-1-1.png,1,7
176,103074-7-1-2.png,./spectrograms/fold1/103074-7-1-2.png,1,7
177,103074-7-1-3.png,./spectrograms/fold1/103074-7-1-3.png,1,7
178,103074-7-1-4.png,./spectrograms/fold1/103074-7-1-4.png,1,7
179,103074-7-1-5.png,./spectrograms/fold1/103074-7-1-5.png,1,7
180,103074-7-1-6.png,./spectrograms/fold1/103074-7-1-6.png,1,7
181,103074-7-2-0.png,./spectrograms/fold1/103074-7-2-0.png,1,7
182,103074-7-3-0.png,./spectrograms/fold1/103074-7-3-0.png,1,7
183,103074-7-3-1.png,./spectrograms/fold1/103074-7-3-1.png,1,7
184,103074-7-3-2.png,./spectrograms/fold1/103074-7-3-2.png,1,7
185,103074-7-3-3.png,./spectrograms/fold1/103074-7-3-3.png,1,7
186,103074-7-4-0.png,./spectrograms/fold1/103074-7-4-0.png,1,7
187,103074-7-4-1.png,./spectrograms/fold1/103074-7-4-1.png,1,7
188,103074-7-4-2.png,./spectrograms/fold1/103074-7-4-2.png,1,7
189,103074-7-4-3.png,./spectrograms/fold1/103074-7-4-3.png,1,7
190,103074-7-4-4.png,./spectrograms/fold1/103074-7-4-4.png,1,7
191,103074-7-4-5.png,./spectrograms/fold1/103074-7-4-5.png,1,7
192,103074-7-4-6.png,./spectrograms/fold1/103074-7-4-6.png,1,7
193,103076-3-0-0.png,./spectrograms/fold8/103076-3-0-0.png,8,3
194,103076-3-1-0.png,./spectrograms/fold8/103076-3-1-0.png,8,3
195,103076-3-2-0.png,./spectrograms/fold8/103076-3-2-0.png,8,3
196,103199-4-0-0.png,./spectrograms/fold3/103199-4-0-0.png,3,4
197,103199-4-0-3.png,./spectrograms/fold3/103199-4-0-3.png,3,4
198,103199-4-0-4.png,./spectrograms/fold3/103199-4-0-4.png,3,4
199,103199-4-0-5.png,./spectrograms/fold3/103199-4-0-5.png,3,4
200,103199-4-0-6.png,./spectrograms/fold3/103199-4-0-6.png,3,4
201,103199-4-1-0.png,./spectrograms/fold3/103199-4-1-0.png,3,4
202,103199-4-2-0.png,./spectrograms/fold3/103199-4-2-0.png,3,4
203,103199-4-2-1.png,./spectrograms/fold3/103199-4-2-1.png,3,4
204,103199-4-2-10.png,./spectrograms/fold3/103199-4-2-10.png,3,4
205,103199-4-2-11.png,./spectrograms/fold3/103199-4-2-11.png,3,4
206,103199-4-2-2.png,./spectrograms/fold3/103199-4-2-2.png,3,4
207,103199-4-2-3.png,./spectrograms/fold3/103199-4-2-3.png,3,4
208,103199-4-2-4.png,./spectrograms/fold3/103199-4-2-4.png,3,4
209,103199-4-2-5.png,./spectrograms/fold3/103199-4-2-5.png,3,4
210,103199-4-2-6.png,./spectrograms/fold3/103199-4-2-6.png,3,4
211,103199-4-2-7.png,./spectrograms/fold3/103199-4-2-7.png,3,4
212,103199-4-2-8.png,./spectrograms/fold3/103199-4-2-8.png,3,4
213,103199-4-2-9.png,./spectrograms/fold3/103199-4-2-9.png,3,4
214,103199-4-4-0.png,./spectrograms/fold3/103199-4-4-0.png,3,4
215,103199-4-6-0.png,./spectrograms/fold3/103199-4-6-0.png,3,4
216,103199-4-7-2.png,./spectrograms/fold3/103199-4-7-2.png,3,4
217,103249-5-0-0.png,./spectrograms/fold9/103249-5-0-0.png,9,5
218,103249-5-0-1.png,./spectrograms/fold9/103249-5-0-1.png,9,5
219,103249-5-0-10.png,./spectrograms/fold9/103249-5-0-10.png,9,5
220,103249-5-0-11.png,./spectrograms/fold9/103249-5-0-11.png,9,5
221,103249-5-0-12.png,./spectrograms/fold9/103249-5-0-12.png,9,5
222,103249-5-0-13.png,./spectrograms/fold9/103249-5-0-13.png,9,5
223,103249-5-0-14.png,./spectrograms/fold9/103249-5-0-14.png,9,5
224,103249-5-0-15.png,./spectrograms/fold9/103249-5-0-15.png,9,5
225,103249-5-0-16.png,./spectrograms/fold9/103249-5-0-16.png,9,5
226,103249-5-0-17.png,./spectrograms/fold9/103249-5-0-17.png,9,5
227,103249-5-0-18.png,./spectrograms/fold9/103249-5-0-18.png,9,5
228,103249-5-0-19.png,./spectrograms/fold9/103249-5-0-19.png,9,5
229,103249-5-0-2.png,./spectrograms/fold9/103249-5-0-2.png,9,5
230,103249-5-0-3.png,./spectrograms/fold9/103249-5-0-3.png,9,5
231,103249-5-0-4.png,./spectrograms/fold9/103249-5-0-4.png,9,5
232,103249-5-0-5.png,./spectrograms/fold9/103249-5-0-5.png,9,5
233,103249-5-0-6.png,./spectrograms/fold9/103249-5-0-6.png,9,5
234,103249-5-0-7.png,./spectrograms/fold9/103249-5-0-7.png,9,5
235,103249-5-0-8.png,./spectrograms/fold9/103249-5-0-8.png,9,5
236,103249-5-0-9.png,./spectrograms/fold9/103249-5-0-9.png,9,5
237,103258-5-0-0.png,./spectrograms/fold1/103258-5-0-0.png,1,5
238,103258-5-0-1.png,./spectrograms/fold1/103258-5-0-1.png,1,5
239,103258-5-0-10.png,./spectrograms/fold1/103258-5-0-10.png,1,5
240,103258-5-0-11.png,./spectrograms/fold1/103258-5-0-11.png,1,5
241,103258-5-0-12.png,./spectrograms/fold1/103258-5-0-12.png,1,5
242,103258-5-0-13.png,./spectrograms/fold1/103258-5-0-13.png,1,5
243,103258-5-0-14.png,./spectrograms/fold1/103258-5-0-14.png,1,5
244,103258-5-0-15.png,./spectrograms/fold1/103258-5-0-15.png,1,5
245,103258-5-0-16.png,./spectrograms/fold1/103258-5-0-16.png,1,5
246,103258-5-0-17.png,./spectrograms/fold1/103258-5-0-17.png,1,5
247,103258-5-0-18.png,./spectrograms/fold1/103258-5-0-18.png,1,5
248,103258-5-0-19.png,./spectrograms/fold1/103258-5-0-19.png,1,5
249,103258-5-0-2.png,./spectrograms/fold1/103258-5-0-2.png,1,5
250,103258-5-0-3.png,./spectrograms/fold1/103258-5-0-3.png,1,5
251,103258-5-0-4.png,./spectrograms/fold1/103258-5-0-4.png,1,5
252,103258-5-0-5.png,./spectrograms/fold1/103258-5-0-5.png,1,5
253,103258-5-0-6.png,./spectrograms/fold1/103258-5-0-6.png,1,5
254,103258-5-0-7.png,./spectrograms/fold1/103258-5-0-7.png,1,5
255,103258-5-0-8.png,./spectrograms/fold1/103258-5-0-8.png,1,5
256,103258-5-0-9.png,./spectrograms/fold1/103258-5-0-9.png,1,5
257,103357-4-0-0.png,./spectrograms/fold3/103357-4-0-0.png,3,4
258,103357-4-0-1.png,./spectrograms/fold3/103357-4-0-1.png,3,4
259,103438-5-0-0.png,./spectrograms/fold10/103438-5-0-0.png,10,5
260,103438-5-0-1.png,./spectrograms/fold10/103438-5-0-1.png,10,5
261,103438-5-0-2.png,./spectrograms/fold10/103438-5-0-2.png,10,5
262,104327-2-0-15.png,./spectrograms/fold6/104327-2-0-15.png,6,2
263,104327-2-0-19.png,./spectrograms/fold6/104327-2-0-19.png,6,2
264,104327-2-0-26.png,./spectrograms/fold6/104327-2-0-26.png,6,2
265,104327-2-0-28.png,./spectrograms/fold6/104327-2-0-28.png,6,2
266,104327-2-0-3.png,./spectrograms/fold6/104327-2-0-3.png,6,2
267,104327-2-0-30.png,./spectrograms/fold6/104327-2-0-30.png,6,2
268,104327-2-0-34.png,./spectrograms/fold6/104327-2-0-34.png,6,2
269,104327-2-0-4.png,./spectrograms/fold6/104327-2-0-4.png,6,2
270,104421-2-0-1.png,./spectrograms/fold5/104421-2-0-1.png,5,2
271,104421-2-0-15.png,./spectrograms/fold5/104421-2-0-15.png,5,2
272,104421-2-0-20.png,./spectrograms/fold5/104421-2-0-20.png,5,2
273,104421-2-0-29.png,./spectrograms/fold5/104421-2-0-29.png,5,2
274,104421-2-0-3.png,./spectrograms/fold5/104421-2-0-3.png,5,2
275,104421-2-0-5.png,./spectrograms/fold5/104421-2-0-5.png,5,2
276,104421-2-0-7.png,./spectrograms/fold5/104421-2-0-7.png,5,2
277,104421-2-1-3.png,./spectrograms/fold5/104421-2-1-3.png,5,2
278,104625-4-0-15.png,./spectrograms/fold7/104625-4-0-15.png,7,4
279,104625-4-0-21.png,./spectrograms/fold7/104625-4-0-21.png,7,4
280,104625-4-0-27.png,./spectrograms/fold7/104625-4-0-27.png,7,4
281,104625-4-0-29.png,./spectrograms/fold7/104625-4-0-29.png,7,4
282,104625-4-0-3.png,./spectrograms/fold7/104625-4-0-3.png,7,4
283,104625-4-0-35.png,./spectrograms/fold7/104625-4-0-35.png,7,4
284,104625-4-0-40.png,./spectrograms/fold7/104625-4-0-40.png,7,4
285,104625-4-0-41.png,./spectrograms/fold7/104625-4-0-41.png,7,4
286,104625-4-0-45.png,./spectrograms/fold7/104625-4-0-45.png,7,4
287,104625-4-0-48.png,./spectrograms/fold7/104625-4-0-48.png,7,4
288,104625-4-0-51.png,./spectrograms/fold7/104625-4-0-51.png,7,4
289,104625-4-0-52.png,./spectrograms/fold7/104625-4-0-52.png,7,4
290,104625-4-0-53.png,./spectrograms/fold7/104625-4-0-53.png,7,4
291,104625-4-0-55.png,./spectrograms/fold7/104625-4-0-55.png,7,4
292,104625-4-0-57.png,./spectrograms/fold7/104625-4-0-57.png,7,4
293,104625-4-0-66.png,./spectrograms/fold7/104625-4-0-66.png,7,4
294,104625-4-1-20.png,./spectrograms/fold7/104625-4-1-20.png,7,4
295,104625-4-1-8.png,./spectrograms/fold7/104625-4-1-8.png,7,4
296,104817-4-0-0.png,./spectrograms/fold2/104817-4-0-0.png,2,4
297,104817-4-0-1.png,./spectrograms/fold2/104817-4-0-1.png,2,4
298,104817-4-0-10.png,./spectrograms/fold2/104817-4-0-10.png,2,4
299,104817-4-0-11.png,./spectrograms/fold2/104817-4-0-11.png,2,4
300,104817-4-0-2.png,./spectrograms/fold2/104817-4-0-2.png,2,4
301,104817-4-0-3.png,./spectrograms/fold2/104817-4-0-3.png,2,4
302,104817-4-0-4.png,./spectrograms/fold2/104817-4-0-4.png,2,4
303,104817-4-0-5.png,./spectrograms/fold2/104817-4-0-5.png,2,4
304,104817-4-0-6.png,./spectrograms/fold2/104817-4-0-6.png,2,4
305,104817-4-0-7.png,./spectrograms/fold2/104817-4-0-7.png,2,4
306,104817-4-0-8.png,./spectrograms/fold2/104817-4-0-8.png,2,4
307,104817-4-0-9.png,./spectrograms/fold2/104817-4-0-9.png,2,4
308,104998-7-0-5.png,./spectrograms/fold5/104998-7-0-5.png,5,7
309,104998-7-10-1.png,./spectrograms/fold5/104998-7-10-1.png,5,7
310,104998-7-10-10.png,./spectrograms/fold5/104998-7-10-10.png,5,7
311,104998-7-10-13.png,./spectrograms/fold5/104998-7-10-13.png,5,7
312,104998-7-10-15.png,./spectrograms/fold5/104998-7-10-15.png,5,7
313,104998-7-10-8.png,./spectrograms/fold5/104998-7-10-8.png,5,7
314,104998-7-10-9.png,./spectrograms/fold5/104998-7-10-9.png,5,7
315,104998-7-11-0.png,./spectrograms/fold5/104998-7-11-0.png,5,7
316,104998-7-11-2.png,./spectrograms/fold5/104998-7-11-2.png,5,7
317,104998-7-12-2.png,./spectrograms/fold5/104998-7-12-2.png,5,7
318,104998-7-14-1.png,./spectrograms/fold5/104998-7-14-1.png,5,7
319,104998-7-14-5.png,./spectrograms/fold5/104998-7-14-5.png,5,7
320,104998-7-14-6.png,./spectrograms/fold5/104998-7-14-6.png,5,7
321,104998-7-15-1.png,./spectrograms/fold5/104998-7-15-1.png,5,7
322,104998-7-15-3.png,./spectrograms/fold5/104998-7-15-3.png,5,7
323,104998-7-15-5.png,./spectrograms/fold5/104998-7-15-5.png,5,7
324,104998-7-15-9.png,./spectrograms/fold5/104998-7-15-9.png,5,7
325,104998-7-16-0.png,./spectrograms/fold5/104998-7-16-0.png,5,7
326,104998-7-16-10.png,./spectrograms/fold5/104998-7-16-10.png,5,7
327,104998-7-16-11.png,./spectrograms/fold5/104998-7-16-11.png,5,7
328,104998-7-16-5.png,./spectrograms/fold5/104998-7-16-5.png,5,7
329,104998-7-16-6.png,./spectrograms/fold5/104998-7-16-6.png,5,7
330,104998-7-16-7.png,./spectrograms/fold5/104998-7-16-7.png,5,7
331,104998-7-17-0.png,./spectrograms/fold5/104998-7-17-0.png,5,7
332,104998-7-17-1.png,./spectrograms/fold5/104998-7-17-1.png,5,7
333,104998-7-17-12.png,./spectrograms/fold5/104998-7-17-12.png,5,7
334,104998-7-17-14.png,./spectrograms/fold5/104998-7-17-14.png,5,7
335,104998-7-17-4.png,./spectrograms/fold5/104998-7-17-4.png,5,7
336,104998-7-17-7.png,./spectrograms/fold5/104998-7-17-7.png,5,7
337,104998-7-17-8.png,./spectrograms/fold5/104998-7-17-8.png,5,7
338,104998-7-18-12.png,./spectrograms/fold5/104998-7-18-12.png,5,7
339,104998-7-18-13.png,./spectrograms/fold5/104998-7-18-13.png,5,7
340,104998-7-18-3.png,./spectrograms/fold5/104998-7-18-3.png,5,7
341,104998-7-18-9.png,./spectrograms/fold5/104998-7-18-9.png,5,7
342,104998-7-19-0.png,./spectrograms/fold5/104998-7-19-0.png,5,7
343,104998-7-19-3.png,./spectrograms/fold5/104998-7-19-3.png,5,7
344,104998-7-19-6.png,./spectrograms/fold5/104998-7-19-6.png,5,7
345,104998-7-19-7.png,./spectrograms/fold5/104998-7-19-7.png,5,7
346,104998-7-19-8.png,./spectrograms/fold5/104998-7-19-8.png,5,7
347,104998-7-19-9.png,./spectrograms/fold5/104998-7-19-9.png,5,7
348,104998-7-2-4.png,./spectrograms/fold5/104998-7-2-4.png,5,7
349,104998-7-2-5.png,./spectrograms/fold5/104998-7-2-5.png,5,7
350,104998-7-2-6.png,./spectrograms/fold5/104998-7-2-6.png,5,7
351,104998-7-3-1.png,./spectrograms/fold5/104998-7-3-1.png,5,7
352,104998-7-7-0.png,./spectrograms/fold5/104998-7-7-0.png,5,7
353,104998-7-7-1.png,./spectrograms/fold5/104998-7-7-1.png,5,7
354,104998-7-7-4.png,./spectrograms/fold5/104998-7-7-4.png,5,7
355,104998-7-7-7.png,./spectrograms/fold5/104998-7-7-7.png,5,7
356,104998-7-7-9.png,./spectrograms/fold5/104998-7-7-9.png,5,7
357,104998-7-8-13.png,./spectrograms/fold5/104998-7-8-13.png,5,7
